"Country","Mountain_range","Locality","Plot","Subplot","Date","Day","Month","Year","Radiation","Phos_P","Glu_P","SOC_P","NT_P","PT_P","K_P","pH_P","Cond_P","Phos_B","Glu_B","SOC_B","NT_B","PT_B","K_B","pH_B","Cond_B","Phos_T","Glu_T","SOC_T","NT_T","PT_T","K_T","pH_T","Cond_T"
"Spain","Central Pyrenees","Cuello Gordo","61","4",2014-07-03,3,7,2014,0.651275352,1.369,1.114,2.721,2.395,0.553,0.012,7.95,117.4,0.428,0.245,1.638,1.204,0.406,0.006,8.05,105.3,0.658557233,0.457916297,1.903349079,1.495810483,0.442016911,0.007470078,8.0254987,108.2646573
"Spain","Central Pyrenees","Cuello Gordo","61","5",2014-07-03,3,7,2014,0.651275352,1.4215,1.107,2.41775,2.30275,0.514,0.01125,7.8925,139.475,0.567,0.25225,1.641,1.82525,0.4915,0.0075,7.9875,101.625,0.825285582,0.539240604,1.922356235,1.97164095,0.499179046,0.008722556,7.94237308,112.6632839
"Spain","Central Pyrenees","Torre de Góriz","62","1",2014-07-05,5,7,2014,0.873478416,0.882,0.689,2.049,1.223,0.365,0.013,8.14,125.9,0.573,0.197,0.792,0.993,0.42,0.009,8.52,70.8,0.585361236,0.216681968,0.842285028,1.00220092,0.41779978,0.009160016,8.50479848,73.0042204
"Spain","Central Pyrenees","Torre de Góriz","62","2",2014-07-05,5,7,2014,0.873478416,0.35,0.176,0.484,0.693,0.375,0.009,8.3,102.9,0.131,0.074,0.538,0.484,0.277,0.008,8.4,68.1,0.132095876,0.074510408,0.537729784,0.485045836,0.277490392,0.008005004,8.3994996,68.2741392
"Spain","Central Pyrenees","Torre de Góriz","62","3",2014-07-05,5,7,2014,0.873478416,0.712,0.271,0.603,0.572,0.312,0.009,8.25,90.8,0.059,0.014,0.456,0.657,0.43,0.007,8.35,88.9,0.072061959,0.019140771,0.458940441,0.655299745,0.427639646,0.007040006,8.3479997,88.9380057
"Spain","Central Pyrenees","Torre de Góriz","62","4",2014-07-05,5,7,2014,0.873478416,0.882,0.331,1.341,1.031,0.412,0.007,8.13,118.8,0.164,0.036,0.478,0.592,0.406,0.008,8.3,89.3,0.192720718,0.047800295,0.512520863,0.609560439,0.406240006,0.007959999,8.29319983,90.4800295
"Spain","Central Pyrenees","Torre de Góriz","62","5",2014-07-05,5,7,2014,0.873478416,0.7065,0.36675,1.11925,0.87975,0.366,0.0095,8.205,109.6,0.23175,0.08025,0.566,0.6815,0.38325,0.008,8.3925,79.275,0.245559947,0.089533361,0.587869029,0.688026735,0.382292456,0.008041256,8.386374403,80.1740987
"Spain","Central Pyrenees","Punta de las Olas","63","1",2014-07-08,8,7,2014,0.885105431,2.798,1.754,4.916,4.253,0.644,0.014,7.37,258,1.02,0.803,2.388,2.854,0.662,0.009,7.96,107.1,1.34004889,0.974184755,2.84305264,3.105826995,0.65875991,0.009900025,7.85379705,134.2627545
"Spain","Central Pyrenees","Punta de las Olas","63","2",2014-07-08,8,7,2014,0.885105431,2.872,2.152,5.277,5.399,0.803,0.013,7.4,289,0.955,0.458,3.782,4.847,1.054,0.008,7.66,106.7,1.443848419,0.889981858,4.163235465,4.987763864,0.989993243,0.009275035,7.59369818,153.1877761
"Spain","Central Pyrenees","Punta de las Olas","63","3",2014-07-08,8,7,2014,0.885105431,1.354,1.054,2.995,2.146,0.511,0.017,7.83,157.4,0.524,0.379,1.69,1.969,0.725,0.01,8.05,108.1,0.56965083,0.416125675,1.761776305,1.978735177,0.713229786,0.010385007,8.03789978,110.8115493
"Spain","Central Pyrenees","Punta de las Olas","63","4",2014-07-08,8,7,2014,0.885105431,1.963,1.681,5.004,4.786,0.795,0.014,7.62,210,1.278,0.705,3.97,4.57,0.857,0.006,7.69,139.3,1.373904795,0.841646832,4.114767238,4.600241512,0.848319566,0.007120056,7.68019951,149.1984949
"Spain","Central Pyrenees","Punta de las Olas","63","5",2014-07-08,8,7,2014,0.885105431,2.24675,1.66025,4.548,4.146,0.68825,0.0145,7.555,228.6,0.94425,0.58625,2.9575,3.56,0.8245,0.00825,7.84,115.3,1.181863234,0.78048478,3.220707912,3.668141887,0.802575626,0.009170031,7.79139863,136.8651437
"Spain","Central Pyrenees","Torre de Góriz","64","1",2014-07-08,8,7,2014,0.939539925,2.205,1.756,2.756,1.655,0.331,0.028,8.13,91.4,0.582,0.309,1.036,1.169,0.404,0.009,8.03,107.3,0.833577984,0.533296576,1.30261376,1.244333888,0.392684416,0.011945152,8.0455008,104.8353728
"Spain","Central Pyrenees","Torre de Góriz","64","2",2014-07-08,8,7,2014,0.939539925,2.38,0.698,3.079,2.734,0.51,0.026,7.61,275,0.791,0.186,1.655,1.829,0.528,0.008,8.02,127.8,1.38689089,0.37800512,2.18901424,2.16838405,0.52124982,0.01475018,7.8662459,183.001472
"Spain","Central Pyrenees","Torre de Góriz","64","3",2014-07-08,8,7,2014,0.939539925,1.311,0.451,1.584,2.084,0.503,0.01,7.98,152.5,0.465,0.226,1.09,0.966,0.367,0.005,8.02,84.6,0.558060846,0.250750225,1.144340494,1.088981118,0.381960136,0.005550005,8.01559996,92.0690679
"Spain","Central Pyrenees","Torre de Góriz","64","4",2014-07-08,8,7,2014,0.939539925,1.589,1.037,3.209,3.9,0.715,0.015,7.82,172.3,0.46,0.11,1.214,1.037,0.382,0.007,8.02,89.2,0.595485645,0.221244635,1.453409975,1.380574315,0.421961665,0.00796004,7.995999,99.1724155
"Spain","Central Pyrenees","Torre de Góriz","64","5",2014-07-08,8,7,2014,0.939539925,1.87125,0.9855,2.657,2.59325,0.51475,0.01975,7.885,172.8,0.5745,0.20775,1.24875,1.25025,0.42025,0.00725,8.0225,102.225,0.843503841,0.345824139,1.522344617,1.470568343,0.429464009,0.010051344,7.980836415,119.7695821
"Spain","Central Pyrenees","Sierra Custodia","65","1",2014-07-09,9,7,2014,0.587082114,1.082,1.431,2.168,2.192,0.624,0.007,7.22,117.5,0.434,0.289,0.966,1.388,0.639,0.01,8.18,89.2,0.508522592,0.420334568,1.104234808,1.480463216,0.63727494,0.009654988,8.06959616,92.4546132
"Spain","Central Pyrenees","Sierra Custodia","65","2",2014-07-09,9,7,2014,0.587082114,2.055,2.191,3.661,3.177,0.611,0.024,7.13,212,0.52,0.18,1.038,1.337,0.463,0.006,8.12,90.1,0.75026535,0.48167011,1.43147623,1.6130184,0.48520148,0.00870018,7.9714901,108.386219
"Spain","Central Pyrenees","Sierra Custodia","65","3",2014-07-09,9,7,2014,0.587082114,0.885,0.864,1.432,1.787,0.584,0.009,7.46,86.9,0.528,0.204,0.94,1.883,0.94,0.011,7.87,81.4,0.560131071,0.26340198,0.984281476,1.874359712,0.907958932,0.010819994,7.83309877,81.8950165
"Spain","Central Pyrenees","Sierra Custodia","65","4",2014-07-09,9,7,2014,0.587082114,4.078,3.603,4.91,3.788,0.613,0.021,7.31,291,0.355,0.232,0.985,1.076,0.668,0.006,7.59,54.8,1.118233615,0.923071855,1.789644625,1.63197356,0.656724725,0.009075075,7.5325986,103.222181
"Spain","Central Pyrenees","Sierra Custodia","65","5",2014-07-09,9,7,2014,0.587082114,2.025,2.02225,3.04275,2.736,0.608,0.01525,7.28,176.85,0.45925,0.22625,0.98225,1.421,0.6775,0.00825,7.94,78.875,0.734288157,0.522119628,1.327409285,1.649953722,0.671790019,0.009562559,7.851695908,96.48950743
"Spain","Central Pyrenees","Punta Custodia","66","1",2014-07-11,11,7,2014,0.4539905,0.951,1.211,2.033,1.577,0.584,0.011,7.8,135.5,0.445,0.215,1.23,1.439,0.768,0.007,8.04,107.1,0.630703518,0.580534988,1.524703409,1.489646414,0.700471448,0.008468012,7.95191928,117.5228852
"Spain","Central Pyrenees","Punta Custodia","66","2",2014-07-11,11,7,2014,0.4539905,0.621,0.508,1.928,1.585,0.68,0.012,7.76,150.3,0.15,0.043,1.033,0.881,0.699,0.007,8.27,86.4,0.272931471,0.164365465,1.266595895,1.064744704,0.694040981,0.008305005,8.13688949,103.0779639
"Spain","Central Pyrenees","Punta Custodia","66","3",2014-07-11,11,7,2014,0.4539905,0.564,0.37,1.13,1.482,0.718,0.018,7.91,109.9,0.329,0.27,0.857,1.247,0.73,0.012,8.11,91.2,0.38352,0.2932,0.920336,1.30152,0.727216,0.013392,8.0636,95.5384
"Spain","Central Pyrenees","Punta Custodia","66","4",2014-07-11,11,7,2014,0.4539905,1.043,0.502,1.855,2.114,0.748,0.017,7.71,167.3,0.248,0.242,0.704,0.938,0.606,0.005,7.95,94.5,0.56759159,0.34652052,1.166704302,1.410754352,0.663084284,0.009824024,7.85351952,123.7657456
"Spain","Central Pyrenees","Punta Custodia","66","5",2014-07-11,11,7,2014,0.4539905,0.79475,0.64775,1.7365,1.6895,0.6825,0.0145,7.795,140.75,0.293,0.1925,0.956,1.12625,0.70075,0.00775,8.0925,94.8,0.463686645,0.346155243,1.219584902,1.316666368,0.696203178,0.00999726,8.001482073,109.9762487
"Chile","Central Andes","Paso Pehuenche","67","1",2014-01-15,15,1,2014,0.790117597,1.10294683641496,0.796789961046453,1.63482089552239,0.690655070350133,0.374285734641752,0.0161290122628444,5.51,17.75,0.497076935548835,0.496710316187468,1.11823675086677,0.601309703329454,0.443091243095093,0.0164749623534215,5.83,34.5,0.511617813,0.503912228,1.13063477,0.603453992,0.441439911,0.01646666,5.82232,34.098
"Chile","Central Andes","Paso Pehuenche","67","2",2014-01-15,15,1,2014,0.790117597,1.91485384215342,1.1836534725446,1.87844,0.436147507627686,0.193698804987355,0.0168708145755642,6.52,26.1,0.300529700582023,0.0878090856136378,0.956836836836837,0.581381663430088,0.472493661979417,0.0045153900134118,5.75,9.76,0.334430508,0.110821818,0.976190503,0.578331746,0.46663897,0.004774854,5.76617,10.10314
"Chile","Central Andes","Paso Pehuenche","67","3",2014-01-15,15,1,2014,0.790117597,1.10557077014644,0.242210005395217,1.32750994035785,0.473444445467823,0.39745700642606,0.0179991086640195,6.27,17.57,0.436609450024521,0.0581288111740566,1.01783608195902,0.311658332445418,0.270716690279747,0.00493499329385205,6.22,9.28,0.460023096,0.064571653,1.028674667,0.317320846,0.275152601,0.005392237,6.22175,9.57015
"Chile","Central Andes","Paso Pehuenche","67","4",2014-01-15,15,1,2014,0.790117597,1.39981450206013,0.450692062528387,1.5390119760479,0.825174637781109,0.521302449838366,0.0141880854033554,5.89,23.9,0.5214305709446,0.113776291294428,1.26693806193806,0.615498431685857,0.432411520068384,0.00417654988184366,5.83,8.88,0.545146937,0.122873017,1.274284058,0.621159689,0.434811575,0.004446861,5.83162,9.28554
"Chile","Central Andes","Paso Pehuenche","67","5",2014-01-15,15,1,2014,0.790117597,1.38079648769374,0.668336375378665,1.59494570298204,0.606355415306687,0.371685998973383,0.0162967552264459,6.0475,21.33,0.438911664274995,0.189106126067398,1.08996193290017,0.527462032722704,0.40467827885566,0.00752547388563225,5.9075,15.605,0.4628045885,0.200544679,1.1024459995,0.53006656825,0.40451076425,0.007770153,5.910465,15.7642075
"Chile","Central Andes","Paso Pehuenche","68","1",2014-01-15,15,1,2014,0.747618671,0.596710987143841,0.161978238354334,0.892522477522477,0.260305065771917,0.401772396540224,0.00530558474584883,5.98,10.48,0.370875194649843,0.097698248630891,0.759502734957732,0.215151621912137,0.360166460787574,0.00511180692821336,5.94,9.78,0.383183245,0.101201508,0.766752311,0.217612485,0.362433984,0.005122368,5.94218,9.81815
"Chile","Central Andes","Paso Pehuenche","68","2",2014-01-15,15,1,2014,0.747618671,0.0198099650228974,0.233660661863933,0.801713859910581,0.285166211089253,0.370810927104517,0.00916757164891236,6,12.77,0.232007231180587,0.101766564509369,0.700514485514485,0.169002156813322,0.303082606927349,0.00832753926735987,5.97,8.47,0.21269728,0.113768927,0.709723629,0.179573086,0.309245884,0.008403982,5.97273,8.8613
"Chile","Central Andes","Paso Pehuenche","68","3",2014-01-15,15,1,2014,0.747618671,1.27379303887969,0.114084989164541,1.24773726273726,0.713671399616598,0.581018217293378,0.00983864755899791,6.14,31.6,0.144823185788345,0.0463078059044812,0.61534034034034,0.114603116632695,0.460956725792129,0.00466271305910707,6.43,12.69,1.079045739,0.102393425,1.138648794,0.610332121,0.56030761,0.008945799,6.190025,28.338025
"Chile","Central Andes","Paso Pehuenche","68","4",2014-01-15,15,1,2014,0.747618671,0.324305181759917,0.265444025432641,0.886394014962593,0.220159621478243,0.361791406659554,0.00638941229048079,6.07,13.12,0.161897779385526,0.0525779822754691,0.770592924763329,0.18870214452342,0.338001536582579,0.0047688589945437,6.09,10.9,0.169043705,0.061944088,0.775688173,0.190086274,0.339048291,0.004840163,6.08912,10.99768
"Chile","Central Andes","Paso Pehuenche","68","5",2014-01-15,15,1,2014,0.747618671,0.553654793201587,0.193791978703862,0.957091903783229,0.369825574489003,0.428848236899418,0.00767530406105997,6.0475,16.9925,0.227400847751075,0.0745876503300526,0.711487621393972,0.171864759970393,0.365551832522408,0.005717729562306,6.1075,10.46,0.46099249225,0.094826987,0.84770322675,0.2994009915,0.39275894225,0.006828078,6.04851375,14.50378875
"Chile","Central Andes","Paso Pehuenche","69","1",2014-01-16,16,1,2014,0.809016994,0.312680479567055,1.0736217112848,1.61654518222666,0.888342876484201,0.58198320697563,0.0263865502693817,6.98,23.2,0.70197333823043,0.237589464758803,0.880722471350274,0.274469505911616,0.44157302208698,0.00782875620935317,6.45,13.48,0.608348406,0.43865522,1.057687833,0.422106052,0.475341672,0.012291906,6.577465,15.81766
"Chile","Central Andes","Paso Pehuenche","69","2",2014-01-16,16,1,2014,0.809016994,1.65762984321698,0.704093233401384,1.60775224775225,0.77443853579927,0.476917664897344,0.0114277824133893,5.91,17.71,0.579522832101039,0.251225435310053,0.983726273726274,0.579381092771194,0.681637783537745,0.00754301189086974,6.07,8.68,0.648521681,0.280208974,1.023663936,0.591864769,0.668535696,0.007791637,6.05976,9.25792
"Chile","Central Andes","Paso Pehuenche","69","3",2014-01-16,16,1,2014,0.809016994,3.1970877684684,1.53401003729095,1.91402888446215,1.02762303191513,0.600019350408208,0.0320365995764805,6.98,34.5,0.683254308820108,0.393202964229061,0.758495752123938,0.161124411575128,0.281549830490382,0.00618041235243823,6.61,10.11,1.153341166,0.606533887,0.974580448,0.323159654,0.341103631,0.011015519,6.67919,14.67093
"Chile","Central Andes","Paso Pehuenche","69","4",2014-01-16,16,1,2014,0.809016994,1.3049530382196,0.718097878274269,1.72689465801298,0.764470827740939,0.539575807290605,0.00974038298042247,6.03,25.5,0.513590509860055,0.284346012351367,0.968841737393909,0.425306478318094,0.448728923062656,0.00682571419460512,6.1,11.91,0.599057663,0.331191214,1.050711453,0.461936228,0.458540387,0.007140498,6.09244,13.37772
"Chile","Central Andes","Paso Pehuenche","69","5",2014-01-16,16,1,2014,0.809016994,1.61808778236801,1.00745571506285,1.71630524311351,0.863718817984886,0.549624007392947,0.0198978288099185,6.475,25.2275,0.619585247252908,0.291590969162321,0.897946558648599,0.360070372144008,0.463372389794441,0.00709447366181656,6.3075,11.045,0.752317229,0.41414732375,1.0266609175,0.44976667575,0.4858803465,0.00955989,6.35221375,13.2810575
"Chile","Central Andes","Paso Pehuenche","70","1",2014-01-16,16,1,2014,0.799862791,1.07666198337583,0.575006833641521,1.14099301397206,0.55256505112023,0.680465564365067,0.00752247145835456,6.08,10.66,0.401964212091882,0.298367301656171,0.844520479520479,0.231642192922806,0.473579512204196,0.00594003771297042,5.94,11.14,0.448518358,0.317455429,0.864977084,0.25378587,0.48785465,0.006049226,5.94966,11.10688
"Chile","Central Andes","Paso Pehuenche","70","2",2014-01-16,16,1,2014,0.799862791,1.04687723018119,0.864817548358678,1.42658196312905,0.513195984165477,0.453092173466229,0.0171679892749432,6.2,16.86,0.149533113324011,0.188529003356161,0.698769307424016,0.156049961727052,0.367156862367918,0.00622095721766045,5.8,7.9,0.200233056,0.226739306,0.739890722,0.176228712,0.372012207,0.006839465,5.8226,8.40624
"Chile","Central Andes","Paso Pehuenche","70","3",2014-01-16,16,1,2014,0.799862791,0.985951601123476,0.482141956696118,1.23751872191712,0.319441066462384,0.266753401691667,0.00998199160933968,6.05,13.81,0.492258084780439,0.17421038290946,0.858921078921079,0.331628953262628,0.523058177913297,0.00469892170908699,5.92,8.43,0.544342751,0.206697164,0.89886313,0.330343131,0.496018024,0.005256286,5.933715,8.99759
"Chile","Central Andes","Paso Pehuenche","70","4",2014-01-16,16,1,2014,0.799862791,0.933046975992602,0.455058203103504,1.05736055776892,0.255649056468028,0.197211445707621,0.00765073084832986,5.91,13.45,0.340891272683609,0.14191381231614,0.78172740888667,0.32630527822213,0.547201629297052,0.00554450891288347,5.85,9.49,0.405436244,0.176046551,0.811771422,0.31860375,0.509052699,0.005774087,5.85654,9.92164
"Chile","Central Andes","Paso Pehuenche","70","5",2014-01-16,16,1,2014,0.799862791,1.01063444766828,0.594256135449955,1.21561356419679,0.41021278955403,0.399380646307646,0.0105807957977418,6.06,13.695,0.346161670719985,0.200755125059483,0.795984568688061,0.261406596533654,0.477749045445616,0.00560110638815033,5.8775,9.24,0.39963260225,0.2317346125,0.8288755895,0.26974036575,0.466234395,0.005979766,5.89062875,9.6080875
"Chile","Central Andes","Paso Pehuenche","71","1",2014-01-17,17,1,2014,0.906068024,1.79222223367082,0.842885543526207,1.21413586413586,0.435883890589021,0.473025121878393,0.0431936063647798,6.4,54.9,1.41278501811152,0.433545571223516,0.937714143426295,0.204400624224971,0.280052250270946,0.00732526758366868,6.32,10.9,1.467993133,0.493104537,0.977933504,0.238081439,0.308129803,0.012544111,6.33164,17.302
"Chile","Central Andes","Paso Pehuenche","71","2",2014-01-17,17,1,2014,0.906068024,3.52526549670379,0.77215901835757,1.89387225548902,0.899714889215956,0.47755523690371,0.0195090570621261,6.33,29.3,1.32586767072056,0.435740301289945,1.19973526473526,0.502350519051052,0.538586752512398,0.00735113956511161,6.2,17.01,1.664574936,0.487548784,1.306632361,0.563544632,0.529187899,0.009223459,6.22002,18.90266
"Chile","Central Andes","Paso Pehuenche","71","3",2014-01-17,17,1,2014,0.906068024,2.46787136344561,1.29338552731319,1.42534465534466,0.885631382913187,0.571639935532354,0.0190795243598551,6.09,24.1,0.756870794653894,0.520754279574262,1.15365221723966,0.7458935325,0.72574937825697,0.0152751514068874,5.57,25.4,1.129868919,0.689187892,1.212881169,0.776356384,0.69215352,0.016104505,5.68336,25.1166
"Chile","Central Andes","Paso Pehuenche","71","4",2014-01-17,17,1,2014,0.906068024,4.39418587640456,0.484988508266373,2.19748878923767,1.28000711295801,0.553075727907331,0.0113630598551942,6.53,35.6,0.870793724732444,0.308386986570587,1.16075386919621,0.271093573233338,0.290903037545723,0.00682036771783964,6.2,11.51,1.836203174,0.356775804,1.444819237,0.547535883,0.362738355,0.008065065,6.29042,18.11066
"Chile","Central Andes","Paso Pehuenche","71","5",2014-01-17,17,1,2014,0.906068024,3.04488624255619,0.848354649365834,1.6827103910518,0.875309318919044,0.518824005555447,0.0232863119104888,6.3375,35.975,1.0915793020546,0.424606784664577,1.11296387364936,0.43093456225234,0.458822854646509,0.00919298156837684,6.0725,16.205,1.5246600405,0.50665425425,1.23556656775,0.5313795845,0.47305239425,0.011484285,6.13136,19.85798
"Chile","Central Andes","Laguna del Maule","72","1",2014-01-17,17,1,2014,0.795437345,0.497447680876881,0.248996708841301,0.94627,0.295329407876588,0.191721918957636,0.106260555377365,6.05,20.03,0.187659803392407,0.133870197804281,0.767717282717283,0.325350192422391,0.2349024538502,0.00572583165720679,5.79,9.78,0.221116894,0.146303861,0.787000976,0.322107948,0.230238956,0.016583582,5.81808,10.887
"Chile","Central Andes","Laguna del Maule","72","2",2014-01-17,17,1,2014,0.795437345,0.983435230631399,1.01109919564997,0.954925074925075,0.467153777713742,0.265424270391018,0.0061952819396931,6.17,15.2,0.200125861200973,0.103705805675866,0.672385,0.30039510673074,0.2299533887368,0.00840829444826032,5.89,8.35,0.264748884,0.17856576,0.695694556,0.314152697,0.232879736,0.008225721,5.9131,8.915125
"Chile","Central Andes","Laguna del Maule","72","3",2014-01-17,17,1,2014,0.795437345,0.162256885248371,0.115073374313609,0.705314685314685,0.115690087175653,0.102555909102567,0.0132406900118708,5.9,8.73,0.135334187244806,0.115046279985223,0.686113886113886,0.301719316378124,0.284525211313265,0.0051453680969648,5.78,9.64,0.135926487,0.115046876,0.686536304,0.297626673,0.280521887,0.005323465,5.78264,9.61998
"Chile","Central Andes","Laguna del Maule","72","4",2014-01-17,17,1,2014,0.795437345,0.250416578391091,0.265604576908712,0.853694458312531,0.284084532122043,0.247767674423321,0.0058965224495091,5.94,13.04,0.123822887962632,0.122256360794269,0.662443778110945,0.154680543642561,0.203658768167385,0.0165084273732053,5.84,8.21,0.130025979,0.129280423,0.671815061,0.161021339,0.205820105,0.015988444,5.8449,8.44667
"Chile","Central Andes","Laguna del Maule","72","5",2014-01-17,17,1,2014,0.795437345,0.473389093786936,0.410193463928399,0.865051054638073,0.290564451222007,0.201867443218636,0.0328982624446094,6.015,14.25,0.161735684950205,0.11871966106491,0.697164986735528,0.270536289793454,0.238259955516913,0.0089469803939093,5.825,8.995,0.187954561,0.14229923,0.71026172425,0.27372716425,0.237365171,0.011530303,5.83968,9.46719375
"Chile","Central Andes","Laguna del Maule","73","1",2014-01-17,17,1,2014,0.814166162,0.491433238884952,0.289461644493905,0.854120879120879,0.255673409060232,0.177858202900829,0.00949230217221404,6.04,14.52,0.186618113430675,0.0501434443672154,0.732652043868395,0.25254898435029,0.246618044620529,0.0101143901594733,6.01,10.11,0.19743905,0.05863924,0.736964188,0.252659901,0.24417707,0.010092306,6.011065,10.266555
"Chile","Central Andes","Laguna del Maule","73","2",2014-01-17,17,1,2014,0.814166162,0.553449654032372,0.165262677510276,0.866357747882411,0.346085906282903,0.200598093758278,0.00920780650386951,6.21,12.91,0.192242070875774,0.0464575304135129,0.740025012506253,0.337485364821882,0.270640402829823,0.0336222556068472,5.91,9.27,0.205787355,0.050912723,0.74476249,0.337807885,0.268013816,0.032706714,5.92125,9.4065
"Chile","Central Andes","Laguna del Maule","73","3",2014-01-17,17,1,2014,0.814166162,0.555481411063676,0.172228033679067,0.761775561097257,0.161085698866366,0.147537374052903,0.00833042951311354,5.83,11.56,0.220570685212759,0.242341304389572,0.782508745627186,0.232514109169847,0.162794839402626,0.00939994156435541,5.41,11.08,0.237986043,0.238695414,0.78143062,0.228799832,0.162001451,0.009344327,5.43184,11.10496
"Chile","Central Andes","Laguna del Maule","73","4",2014-01-17,17,1,2014,0.814166162,0.341959216521388,0.167636528205604,0.643233383308346,0.183321016930297,0.215697503848198,0.00909794451597705,6.15,12.39,0.0953112285835187,0.0111717670541606,0.619220389805097,0.144630589615816,0.186568606029368,0.004734252316642,5.78,8.62,0.13921457,0.039022495,0.623494703,0.151517486,0.19175355,0.00551099,5.84586,9.29106
"Chile","Central Andes","Laguna del Maule","73","5",2014-01-17,17,1,2014,0.814166162,0.485580880125597,0.198647220972213,0.781371892852223,0.236541507784949,0.185422793640052,0.00903212067629354,6.0575,12.845,0.173685524525682,0.0875285115561151,0.718601547951733,0.241794761989459,0.216655473220586,0.0144677099118295,5.7775,9.77,0.1951067545,0.096817468,0.72166300025,0.242696276,0.21648647175,0.01441358425,5.80250375,10.01726875
"Chile","Central Andes","Lo Aguirre","74","1",2014-01-18,18,1,2014,0.892304017,0.453607975484391,0.180385404394469,1.12492277030394,0.428876444031811,0.324820244821389,0.00863745935107589,6.18,15.75,0.193753846374546,0.0552227933173123,0.827227476356396,0.281979344420203,0.277215167913645,0.00463386426926469,5.88,8.81,0.269241471,0.091582532,0.913707959,0.324652952,0.291044443,0.005796909,5.96715,10.82607
"Chile","Central Andes","Lo Aguirre","74","2",2014-01-18,18,1,2014,0.892304017,0.4222693270379,0.107430519617855,1.08344810379242,0.525182425549194,0.365490440082679,0.0115339803936718,5.99,16.71,0.231760519331762,0.214553412692534,0.876370887337986,0.40666054845301,0.366422764067813,0.00611671871158392,6.01,9.45,0.262908709,0.19703882,0.910228012,0.426038875,0.366270329,0.007002441,6.00673,10.63701
"Chile","Central Andes","Lo Aguirre","74","3",2014-01-18,18,1,2014,0.892304017,1.25009975545378,0.872325745609937,1.412355,0.946174096467685,0.485837904462573,0.017550076824999,6.06,22.6,0.652919712000868,0.235761098350955,1.258595,0.838429378968548,0.371482890179718,0.0097973196719715,5.89,13.04,0.755037499,0.344613653,1.28488796,0.856853726,0.391037598,0.011123041,5.91907,14.67476
"Chile","Central Andes","Lo Aguirre","74","4",2014-01-18,18,1,2014,0.892304017,0.490796249734079,0.17196712626427,1.03549401197605,0.379654172115611,0.284505771239538,0.00747475026283577,6.14,11.86,0.220766342656037,0.0824673702789712,0.872450099800399,0.445625292487003,0.383342004996944,0.0113876955007883,5.6,19.44,0.278957788,0.101754568,0.907586063,0.431408516,0.362042797,0.010544456,5.71637,17.80651
"Chile","Central Andes","Lo Aguirre","74","5",2014-01-18,18,1,2014,0.892304017,0.654193326927537,0.333027198971633,1.1640549715181,0.569971784541075,0.365163590151545,0.0112990667081456,6.0925,16.73,0.324800105090803,0.147001168659943,0.958660865873695,0.493173641082191,0.34961570678953,0.00798389953840211,5.845,12.685,0.39153636675,0.18374739325,1.0041024985,0.50973851725,0.35259879175,0.00861671175,5.90233,13.4860875
"Chile","Central Andes","Lo Aguirre","75","1",2014-01-18,18,1,2014,0.918035196,1.54804295000458,0.315562866404817,1.93799800299551,1.05749079865724,0.402963203890023,0.0175068554175689,6.42,19.39,0.631634560496177,0.167572849518599,1.11645885286783,0.603814951718355,0.287121293354911,0.00542455411278233,6.14,11.81,0.822247506,0.198354773,1.287338996,0.698179528,0.311216411,0.007937673,6.19824,13.38664
"Chile","Central Andes","Lo Aguirre","75","2",2014-01-18,18,1,2014,0.918035196,0.983735527590585,0.484521194746836,1.21352970544184,0.776136701786998,0.305802713744263,0.00697041125116542,6.33,16.54,0.529478612574688,0.250716982502333,1.09096548274137,0.533901888092444,0.281549649544023,0.00739217628514081,6.17,14.41,0.617377326,0.295958098,1.11468166,0.580774325,0.286242617,0.007310565,6.20096,14.822155
"Chile","Central Andes","Lo Aguirre","75","3",2014-01-18,18,1,2014,0.918035196,1.02764431338026,0.192571342135496,1.09303892215569,0.706793584075341,0.306739045900297,0.0120685467163622,6,21.3,0.339981642604765,0.077780514760342,0.913784860557769,0.43037890508465,0.283131155927821,0.00393893226096909,6.16,9.52,0.419750512,0.091096251,0.934578332,0.462443008,0.285869671,0.004881968,6.14144,10.88648
"Chile","Central Andes","Lo Aguirre","75","4",2014-01-18,18,1,2014,0.918035196,1.23917748446059,0.271172309376395,1.55975024975025,0.884414662038911,0.323479720082554,0.0125121173211398,6.14,16.13,0.806810183713244,0.270782013045277,1.51654845154845,0.917937702620205,0.321965611123526,0.00632572522553048,6.21,10.92,0.86993581,0.270838996,1.522855914,0.913043339,0.322186671,0.007228938,6.19978,11.68066
"Chile","Central Andes","Lo Aguirre","75","5",2014-01-18,18,1,2014,0.918035196,1.199650068859,0.315956928165886,1.45107922008582,0.856208936639622,0.334746170904284,0.0122644826765591,6.2225,18.34,0.576976249847219,0.191713089956638,1.15943941192886,0.621508361878913,0.29344192748757,0.00577034697110568,6.17,11.665,0.6823277885,0.2140620295,1.2148637255,0.66361005,0.3013788425,0.006839786,6.185105,12.69398375
"Chile","Central Andes","Baños de Colinas","76","1",2014-01-21,21,1,2014,0.87341652,1.94108641590498,1.07361265911077,1.28033117206983,1.02918423422534,1.13317881544931,0.0266616556344272,7.31,57.5,1.65758612271859,0.523103947158072,1.26857000498256,0.55987220517894,0.832470048957485,0.00601028220555715,6.85,15.27,1.695433412,0.59659686,1.270140121,0.622525361,0.872614669,0.008767241,6.91141,20.907705
